nodeID1,nodeID2
HGB_1_227_020,HGB_1_227_019
HGB_1_227_023,HGB_1_227_024
HGB_1_227_023,HGB_1_227_025
HGB_1_227_023,HGB_1_227_026
HGB_1_227_025,HGB_1_227_024
HGB_1_227_026,HGB_1_227_024
HGB_1_227_028,HGB_1_227_027
HGB_1_227_028,HGB_1_227_029
HGB_1_227_028,HGB_1_227_031
HGB_1_227_028,HGB_1_227_032
HGB_1_227_031,HGB_1_227_033
HGB_1_227_032,HGB_1_227_028
HGB_1_227_032,HGB_1_227_029
HGB_1_227_033,HGB_1_227_027
HGB_1_227_033,HGB_1_227_029
HGB_1_227_035,HGB_1_227_036
HGB_1_227_036,HGB_1_227_035
HGB_1_227_036,HGB_1_227_037
HGB_1_227_037,HGB_1_227_036
HGB_1_227_043,HGB_1_227_042
HGB_1_227_043,HGB_1_227_044
HGB_1_227_044,HGB_1_227_043
HGB_1_227_044,HGB_1_227_045
HGB_1_227_044,HGB_1_227_046
HGB_1_227_045,HGB_1_227_044
HGB_1_227_045,HGB_1_227_047
HGB_1_227_045,HGB_1_227_048
HGB_1_227_046,HGB_1_227_044
HGB_1_227_047,HGB_1_227_045
HGB_1_227_048,HGB_1_227_045
HGB_1_227_059,HGB_1_145_022
HGB_1_227_059,HGB_1_227_058
HGB_1_227_059,HGB_1_227_061
HGB_1_227_061,HGB_1_227_060
HGB_1_227_067,HGB_1_227_068
HGB_1_227_068,HGB_1_227_067
HGB_1_227_068,HGB_1_227_069
HGB_1_227_069,HGB_1_227_068
HGB_1_227_073,HGB_1_227_074
HGB_1_227_075,HGB_1_227_074
HGB_1_227_075,HGB_1_227_076
HGB_1_227_076,HGB_1_227_075
HGB_1_227_076,HGB_1_227_077
HGB_1_227_077,HGB_1_227_076
HGB_1_229_011,HGB_1_229_010
HGB_1_229_011,HGB_1_229_012
HGB_1_229_020,HGB_1_229_021
HGB_1_229_020,HGB_1_229_022
HGB_1_229_020,HGB_1_229_023
HGB_1_229_020,HGB_1_229_025
HGB_1_229_021,HGB_1_229_020
HGB_1_229_023,HGB_1_229_020
HGB_1_229_025,HGB_1_229_024
HGB_1_229_043,HGB_1_229_041
HGB_1_229_044,HGB_1_229_041
HGB_1_197_026,HGB_1_189_009
HGB_1_197_028,HGB_1_189_009
HGB_1_116_027,HGB_1_116_025
HGB_1_002_040,HGB_1_002_043
HGB_1_002_040,HGB_1_002_042
HGB_1_010_095,HGB_1_010_094
HGB_1_098_027,HGB_1_098_028
HGB_1_098_029,HGB_1_098_028
HGB_1_098_028,HGB_1_098_027
HGB_1_098_028,HGB_1_098_029
HGB_1_103_043,HGB_1_103_044
HGB_1_103_045,HGB_1_103_044
HGB_1_103_047,HGB_1_103_044
HGB_1_104_041,HGB_1_104_040
HGB_1_117_030,HGB_1_117_031
HGB_1_137_035,HGB_1_194_072
HGB_1_137_037,HGB_1_194_072
HGB_1_217_016,HGB_1_148_016
HGB_1_159_088,HGB_1_159_087
HGB_1_159_089,HGB_1_159_087
HGB_1_145_017,HGB_1_178_011
HGB_1_203_022,HGB_1_203_021
HGB_1_203_023,HGB_1_203_021
HGB_1_214_082,HGB_1_214_083
HGB_1_223_026,HGB_1_223_025
HGB_1_223_027,HGB_1_223_025
HGB_1_227_023,HGB_1_227_022
